Accession	Organism	Kingdom	Length	Transmembrane_Helix
O76064	Homo sapiens	Metazoa	485	False
P03968	Bos taurus	Metazoa	155	False
P61604	Homo sapiens	Metazoa	102	False
Q8RY95	Arabidopsis thaliana	Plants	1035	False
Q9NYF8	Homo sapiens	Metazoa	920	False
O75204	Homo sapiens	Metazoa	238	False
O44498	Caenorhabditis elegans	Metazoa	1623	False
Q13352	Homo sapiens	Metazoa	177	False
B2RPY5	Mus musculus	Metazoa	545	False
Q9C000	Homo sapiens	Metazoa	1473	False
O35710	Mus musculus	Metazoa	429	False
O94580	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	282	False
Q9VQI9	Drosophila melanogaster	Metazoa	1673	False
V6CLJ5	Caenorhabditis elegans	Metazoa	790	False
Q7L0X2	Homo sapiens	Metazoa	663	False
Q9BZR8	Homo sapiens	Metazoa	327	False
P92189	Drosophila melanogaster	Metazoa	321	False
Q9D818	Mus musculus	Metazoa	391	False
Q9H3S7	Homo sapiens	Metazoa	1636	False
Q8RWV0	Arabidopsis thaliana	Plants	741	False
P12687	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	371	False
Q5THR3	Homo sapiens	Metazoa	1501	False
Q9VL76	Drosophila melanogaster	Metazoa	613	False
O62090	Caenorhabditis elegans	Metazoa	586	False
Q9SS48	Arabidopsis thaliana	Plants	629	False
Q92349	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1318	False
Q64267	Mus musculus	Metazoa	272	False
Q9W1R5	Drosophila melanogaster	Metazoa	1854	False
Q9BUV0	Homo sapiens	Metazoa	290	False
B2RZD2	Rattus norvegicus	Metazoa	229	True
Q9NZD8	Homo sapiens	Metazoa	308	False
Q9LRH6	Arabidopsis thaliana	Plants	309	False
P0CG13	Homo sapiens	Metazoa	121	False
H2L006	Caenorhabditis elegans	Metazoa	451	True
Q9Z0J4	Mus musculus	Metazoa	1429	False
Q8IWY9	Homo sapiens	Metazoa	1227	False
Q07418	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	342	False
Q92750	Homo sapiens	Metazoa	862	False
Q8VYR5	Arabidopsis thaliana	Plants	444	False
Q99PQ2	Mus musculus	Metazoa	467	False
Q9V6L9	Drosophila melanogaster	Metazoa	255	False
O94358	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	845	False
O94427	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	424	False
Q8WVY7	Homo sapiens	Metazoa	318	False
Q08949	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	612	False
C0HLN0	Rattus norvegicus	Metazoa	54	True
P83111	Homo sapiens	Metazoa	547	False
P07255	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	59	True
Q9C811	Arabidopsis thaliana	Plants	1495	False
Q9Y4F3	Homo sapiens	Metazoa	1742	False
P59648	Mus musculus	Metazoa	80	True
Q8IXW5	Homo sapiens	Metazoa	612	False
O94355	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	240	False
Q949P2	Arabidopsis thaliana	Plants	701	False
Q9LMA8	Arabidopsis thaliana	Plants	253	False
Q6PRD7	Homo sapiens	Metazoa	247	False
Q5PT50	Rattus norvegicus	Metazoa	340	True
Q04087	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	347	False
P82347	Mus musculus	Metazoa	289	False
P53331	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	553	False
Q8N668	Homo sapiens	Metazoa	190	False
P40326	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	108	False
P15873	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	258	False
O14980	Homo sapiens	Metazoa	1071	False
Q96P67	Homo sapiens	Metazoa	336	False
Q8I615	Plasmodium falciparum (isolate 3D7)	Other	1189	False
Q149B8	Mus musculus	Metazoa	807	False
P36069	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	295	False
O75952	Homo sapiens	Metazoa	493	False
Q8VYU8	Arabidopsis thaliana	Plants	396	False
Q86YH6	Homo sapiens	Metazoa	399	False
Q27934	Drosophila melanogaster	Metazoa	400	False
Q9Y3Z3	Homo sapiens	Metazoa	626	False
P42073	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	533	False
Q9P790	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	316	False
Q9M8K7	Arabidopsis thaliana	Plants	167	False
Q03937	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	162	False
P12853	Chlamydomonas reinhardtii	Plants	291	False
