Accession	Organism	Kingdom	Length	Transmembrane_Helix
Q86UB2	Homo sapiens	Metazoa	503	False
Q9SE43	Arabidopsis thaliana	Plants	842	False
Q07913	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	336	False
E9QDC5	Danio rerio	Metazoa	294	True
Q9SV55	Arabidopsis thaliana	Plants	425	False
P14618	Homo sapiens	Metazoa	531	False
A6H8H2	Mus musculus	Metazoa	1906	False
A0JN39	Bos taurus	Metazoa	953	False
Q9Y3U8	Homo sapiens	Metazoa	105	False
P53076	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	958	False
Q13501	Homo sapiens	Metazoa	440	False
Q9FZK4	Arabidopsis thaliana	Plants	122	False
Q0E3V2	Oryza sativa subsp. japonica	Plants	165	False
Q3E840	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	82	False
Q9CQC7	Mus musculus	Metazoa	129	True
O14503	Homo sapiens	Metazoa	412	False
Q9S7Z2	Arabidopsis thaliana	Plants	319	False
Q10252	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	358	True
P40038	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	420	False
Q29RF7	Homo sapiens	Metazoa	1337	False
Q9VLP3	Drosophila melanogaster	Metazoa	122	False
O15743	Dictyostelium discoideum	Other	975	False
P07247	Drosophila melanogaster	Metazoa	502	False
Q9C900	Arabidopsis thaliana	Plants	193	False
Q92585	Homo sapiens	Metazoa	1016	False
P25364	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	564	False
O35625	Mus musculus	Metazoa	863	False
Q08422	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	150	False
Q9NZD1	Homo sapiens	Metazoa	345	False
Q9TY84	Crithidia fasciculata	Other	130	False
Q6PE84	Mus musculus	Metazoa	287	False
Q63HN8	Homo sapiens	Metazoa	5207	False
Q8BH86	Mus musculus	Metazoa	617	False
Q8C0L9	Mus musculus	Metazoa	675	False
P34234	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	306	False
Q10412	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	403	False
Q9DA19	Mus musculus	Metazoa	450	False
Q05860	Mus musculus	Metazoa	1466	False
Q8RWL4	Arabidopsis thaliana	Plants	349	False
Q84LB6	Solanum lycopersicum	Plants	417	False
P41161	Homo sapiens	Metazoa	510	False
Q8CI52	Mus musculus	Metazoa	662	False
Q5T9L3	Homo sapiens	Metazoa	541	False
P51795	Homo sapiens	Metazoa	816	False
P87310	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	144	False
Q0DUR2	Oryza sativa subsp. japonica	Plants	92	False
Q9JM73	Mus musculus	Metazoa	504	False
P25042	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	368	False
Q8BXP5	Mus musculus	Metazoa	385	False
D3J162	Medicago truncatula	Plants	541	False
P52296	Rattus norvegicus	Metazoa	875	False
Q9Y252	Homo sapiens	Metazoa	685	False
O74469	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	133	False
O49629	Arabidopsis thaliana	Plants	310	False
O43013	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	533	False
P03880	Emericella nidulans	Fungi	488	False
Q04598	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	105	False
Q02775	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	382	False
P32380	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	944	False
Q9QZ04	Mus musculus	Metazoa	1284	False
F4HU58	Arabidopsis thaliana	Plants	420	False
P15308	Xenopus laevis	Metazoa	273	False
Q99MI9	Cricetulus longicaudatus	Metazoa	692	False
P35732	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	738	False
Q9H211	Homo sapiens	Metazoa	546	False
Q22829	Caenorhabditis elegans	Metazoa	470	False
P18888	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	332	False
P40957	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	749	False
Q96EU6	Homo sapiens	Metazoa	259	False
Q9M5P2	Arabidopsis thaliana	Plants	289	False
A6NLJ0	Homo sapiens	Metazoa	364	False
P49789	Homo sapiens	Metazoa	147	False
Q9C9M6	Arabidopsis thaliana	Plants	196	False
Q21691	Caenorhabditis elegans	Metazoa	1057	False
Q9GZN2	Homo sapiens	Metazoa	237	False
P30085	Homo sapiens	Metazoa	196	False
P25379	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	360	False
P0DPK0	Xenopus laevis	Metazoa	237	False
Q01804	Homo sapiens	Metazoa	1114	False
P40387	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	513	False
Q8W104	Arabidopsis thaliana	Plants	593	False
Q96IZ0	Homo sapiens	Metazoa	340	False
Q8BH07	Mus musculus	Metazoa	226	False
B5X0I6	Arabidopsis thaliana	Plants	1091	False
Q0ZLH2	Mus musculus	Metazoa	352	False
Q9UID6	Homo sapiens	Metazoa	485	False
Q9NQ31	Homo sapiens	Metazoa	210	False
A0A0F7G352	Vanilla planifolia	Plants	356	False
Q96KS0	Homo sapiens	Metazoa	407	False
Q94126	Caenorhabditis elegans	Metazoa	211	False
O75940	Homo sapiens	Metazoa	238	False
Q9Y6X0	Homo sapiens	Metazoa	1596	False
P13712	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	422	False
P18887	Homo sapiens	Metazoa	633	False
Q8R4C2	Mus musculus	Metazoa	606	False
Q24143	Drosophila melanogaster	Metazoa	723	False
Q9H3K6	Homo sapiens	Metazoa	86	False
P36152	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	348	False
P52868	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	283	False
O13395	Mycosarcoma maydis	Fungi	1180	False
Q0IIM8	Homo sapiens	Metazoa	1120	False
Q336N8	Oryza sativa subsp. japonica	Plants	858	False
P35734	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	292	False
Q8VIJ5	Rattus norvegicus	Metazoa	916	False
P13264	Rattus norvegicus	Metazoa	674	False
A0A509AKI1	Plasmodium berghei (strain Anka)	Other	836	False
O13838	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	371	False
Q8IYW5	Homo sapiens	Metazoa	571	False
Q95XQ1	Caenorhabditis elegans	Metazoa	578	False
Q8N9N5	Homo sapiens	Metazoa	519	False
Q15067	Homo sapiens	Metazoa	660	False
P49335	Homo sapiens	Metazoa	361	False
Q9QX74	Rattus norvegicus	Metazoa	1474	False
Q9HB96	Homo sapiens	Metazoa	536	False
Q61146	Mus musculus	Metazoa	521	True
Q9FX53	Arabidopsis thaliana	Plants	406	False
Q9FM19	Arabidopsis thaliana	Plants	286	False
O74856	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	335	False
Q8BGY9	Mus musculus	Metazoa	580	True
Q6CLY8	Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37)	Fungi	368	False
P25348	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	183	False
P38250	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	946	False
P51593	Rattus norvegicus	Metazoa	4454	False
O60381	Homo sapiens	Metazoa	514	False
P17152	Homo sapiens	Metazoa	192	True
Q9CAC5	Arabidopsis thaliana	Plants	191	False
Q6XUX1	Mus musculus	Metazoa	927	False
P22936	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	367	False
Q9UNA4	Homo sapiens	Metazoa	740	False
Q9SB47	Arabidopsis thaliana	Plants	319	False
Q75GR5	Oryza sativa subsp. japonica	Plants	281	False
Q04930	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	467	False
Q15436	Homo sapiens	Metazoa	765	False
Q9NZJ0	Homo sapiens	Metazoa	730	False
Q3V6T2	Homo sapiens	Metazoa	1871	False
P40079	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	357	False
P53886	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1748	False
O49292	Arabidopsis thaliana	Plants	260	False
Q9CQP8	Mus musculus	Metazoa	194	False
Q92247	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	412	False
Q99L02	Mus musculus	Metazoa	253	False
P30044	Homo sapiens	Metazoa	214	False
Q54LT0	Dictyostelium discoideum	Other	275	False
Q96RK1	Homo sapiens	Metazoa	184	False
Q96P67	Homo sapiens	Metazoa	336	False
Q03976	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	319	False
Q9BRS2	Homo sapiens	Metazoa	568	False
P91928	Drosophila melanogaster	Metazoa	739	True
P19173	Ipomoea batatas	Plants	64	True
P83213	Bolinus brandaris	Metazoa	54	False
O43715	Homo sapiens	Metazoa	76	False
P49815	Homo sapiens	Metazoa	1807	False
Q6TA49	Sus scrofa	Metazoa	289	True
Q8CJF7	Mus musculus	Metazoa	2243	False
Q9HE02	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1225	False
Q8GXJ1	Arabidopsis thaliana	Plants	552	False
O17286	Caenorhabditis elegans	Metazoa	403	False
Q9Y2I8	Homo sapiens	Metazoa	494	False
Q8IS16	Dictyostelium discoideum	Other	604	False
Q8W4I6	Arabidopsis thaliana	Plants	660	False
Q9ZV08	Arabidopsis thaliana	Plants	291	False
Q9TZ70	Caenorhabditis elegans	Metazoa	205	False
Q42510	Arabidopsis thaliana	Plants	1451	False
Q05863	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	155	False
P47119	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	197	False
Q7S7R6	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	315	False
Q9LML2	Arabidopsis thaliana	Plants	979	False
Q96QD9	Homo sapiens	Metazoa	318	False
Q00416	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	2231	False
Q94230	Caenorhabditis elegans	Metazoa	226	False
P15619	Drosophila melanogaster	Metazoa	869	False
Q20497	Caenorhabditis elegans	Metazoa	3498	False
Q923S6	Mus musculus	Metazoa	574	False
Q9SRY4	Arabidopsis thaliana	Plants	453	False
Q9LPZ4	Arabidopsis thaliana	Plants	204	False
P29147	Rattus norvegicus	Metazoa	343	False
G1UH28	Punica granatum	Plants	299	False
Q86YD1	Homo sapiens	Metazoa	416	False
Q68FX6	Rattus norvegicus	Metazoa	390	False
Q4WIN1	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293)	Fungi	988	False
Q8IXP5	Homo sapiens	Metazoa	288	False
Q84JF5	Arabidopsis thaliana	Plants	483	False
Q9VVV9	Drosophila melanogaster	Metazoa	928	False
Q9LSD0	Arabidopsis thaliana	Plants	332	False
P52503	Mus musculus	Metazoa	116	False
G5EFY4	Caenorhabditis elegans	Metazoa	286	False
P60879	Mus musculus	Metazoa	206	False
O44476	Caenorhabditis elegans	Metazoa	833	False
O14322	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	313	False
O74771	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	374	False
Q681Z2	Arabidopsis thaliana	Plants	203	False
Q3EBQ3	Arabidopsis thaliana	Plants	807	False
A1L188	Homo sapiens	Metazoa	74	False
P36046	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	403	False
Q8IEK7	Plasmodium falciparum (isolate 3D7)	Other	87	False
Q9R226	Mus musculus	Metazoa	346	False
P52656	Drosophila melanogaster	Metazoa	106	False
P14064	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	554	False
G5EEU2	Caenorhabditis elegans	Metazoa	714	False
Q9Y5B0	Homo sapiens	Metazoa	961	False
Q12262	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	181	False
Q10308	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	269	False
O95071	Homo sapiens	Metazoa	2799	False
Q5U458	Mus musculus	Metazoa	559	False
P14724	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	124	False
Q8T0G4	Drosophila melanogaster	Metazoa	629	False
Q9FYS5	Zea mays	Plants	193	False
P41903	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	349	False
Q60838	Mus musculus	Metazoa	736	False
P34077	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	839	False
Q92785	Homo sapiens	Metazoa	391	False
Q12285	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	212	False
P60002	Homo sapiens	Metazoa	83	False
P39013	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	349	False
Q86V97	Homo sapiens	Metazoa	674	False
O94328	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	141	False
Q9BW27	Homo sapiens	Metazoa	656	False
Q9NZ81	Homo sapiens	Metazoa	148	False
F1QN48	Danio rerio	Metazoa	379	False
P13280	Oryctolagus cuniculus	Metazoa	333	False
Q8IWY9	Homo sapiens	Metazoa	1227	False
P49917	Homo sapiens	Metazoa	911	False
G5EC32	Caenorhabditis elegans	Metazoa	1005	False
Q04430	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	367	False
Q8TDB6	Homo sapiens	Metazoa	740	False
O42924	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	272	False
Q9UUG2	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	621	False
O55029	Mus musculus	Metazoa	905	False
Q8LDV3	Arabidopsis thaliana	Plants	185	False
Q08215	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	383	False
Q9H190	Homo sapiens	Metazoa	292	False
Q84VZ1	Arabidopsis thaliana	Plants	245	False
P23225	Zea mays	Plants	1616	False
Q682U6	Arabidopsis thaliana	Plants	316	False
Q7YUD6	Plasmodium falciparum	Other	669	True
P14737	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1309	False
F4K1B4	Arabidopsis thaliana	Plants	335	False
Q9NZM4	Homo sapiens	Metazoa	1560	False
Q08753	Chlamydomonas moewusii	Plants	164	False
Q9Y2I9	Homo sapiens	Metazoa	924	False
Q9BSH3	Homo sapiens	Metazoa	213	False
P39113	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1433	False
Q9SU72	Arabidopsis thaliana	Plants	623	False
Q6UXV4	Homo sapiens	Metazoa	268	False
Q9CQJ2	Mus musculus	Metazoa	290	False
Q9V3V7	Drosophila melanogaster	Metazoa	222	False
O74991	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	577	False
P41977	Caenorhabditis elegans	Metazoa	218	False
P13468	Drosophila melanogaster	Metazoa	463	False
Q8CI15	Mus musculus	Metazoa	382	False
Q8C5S7	Mus musculus	Metazoa	591	False
O13722	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	450	False
Q9Y2T6	Homo sapiens	Metazoa	319	False
Q86TG7	Homo sapiens	Metazoa	708	False
P15796	Caenorhabditis elegans	Metazoa	191	False
Q66HC5	Rattus norvegicus	Metazoa	819	False
P34218	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	831	False
Q7Z3E1	Homo sapiens	Metazoa	657	False
G5EEG7	Caenorhabditis elegans	Metazoa	510	False
Q99569	Homo sapiens	Metazoa	1192	False
O14329	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	386	False
P49802	Homo sapiens	Metazoa	495	False
Q9USH6	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	204	False
Q9DAM1	Mus musculus	Metazoa	415	False
Q9USM3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	418	False
O94708	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	394	False
Q8GYF7	Arabidopsis thaliana	Plants	377	False
Q9NPI8	Homo sapiens	Metazoa	374	False
Q7DMA9	Arabidopsis thaliana	Plants	635	False
P37840	Homo sapiens	Metazoa	140	False
Q9US14	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	268	False
P53277	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	215	False
Q9SEL5	Arabidopsis thaliana	Plants	222	False
O60182	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	934	False
Q5U5X0	Homo sapiens	Metazoa	104	False
Q9UT19	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	764	False
Q5M755	Arabidopsis thaliana	Plants	273	False
P07271	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	859	False
P38885	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	310	False
P30997	Gallus gallus	Metazoa	906	False
Q9SL92	Arabidopsis thaliana	Plants	367	False
P53070	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	669	False
Q9LX31	Arabidopsis thaliana	Plants	265	False
O60941	Homo sapiens	Metazoa	627	False
Q22323	Caenorhabditis elegans	Metazoa	283	False
P46972	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	177	False
P53196	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	417	False
Q9UTA6	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	303	False
Q92366	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	61	False
Q9Y802	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1000	False
Q9JI13	Mus musculus	Metazoa	469	False
Q9LEZ1	Arabidopsis thaliana	Plants	144	False
Q9HDZ6	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	155	False
Q9Y2K1	Homo sapiens	Metazoa	713	False
Q1MTN3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1018	False
Q9VWC6	Drosophila melanogaster	Metazoa	1596	False
Q9NSP4	Homo sapiens	Metazoa	180	False
Q8TBE7	Homo sapiens	Metazoa	412	False
O43502	Homo sapiens	Metazoa	376	False
O43083	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	338	False
Q13342	Homo sapiens	Metazoa	867	False
O14122	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	734	False
Q16774	Homo sapiens	Metazoa	197	False
Q07845	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	632	False
Q9ZWA1	Arabidopsis thaliana	Plants	393	False
Q6NZY4	Homo sapiens	Metazoa	707	False
Q9QYK3	Rattus norvegicus	Metazoa	287	False
P18496	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	279	False
G5ECN5	Caenorhabditis elegans	Metazoa	388	False
Q6NV75	Homo sapiens	Metazoa	609	False
O00910	Dictyostelium discoideum	Other	707	False
Q19404	Caenorhabditis elegans	Metazoa	442	False
Q7TPF1	Rattus norvegicus	Metazoa	97	False
P05435	Spinacia oleracea	Plants	364	False
Q3UZP0	Mus musculus	Metazoa	555	False
Q05050	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	843	False
P39985	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1022	False
O43006	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	225	False
Q9P0U4	Homo sapiens	Metazoa	656	False
Q10317	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	193	False
Q86NP2	Drosophila melanogaster	Metazoa	1251	False
Q5VWZ2	Homo sapiens	Metazoa	237	False
Q3UZD5	Mus musculus	Metazoa	596	False
Q9SSW0	Arabidopsis thaliana	Plants	193	False
P35293	Mus musculus	Metazoa	206	False
Q9LMA8	Arabidopsis thaliana	Plants	253	False
F4KFT7	Arabidopsis thaliana	Plants	617	False
P07199	Homo sapiens	Metazoa	599	False
Q9UJY1	Homo sapiens	Metazoa	196	False
Q80TT2	Mus musculus	Metazoa	1150	False
Q9VQ89	Drosophila melanogaster	Metazoa	867	False
P56182	Homo sapiens	Metazoa	461	False
W8JWV8	Catharanthus roseus	Plants	378	False
Q9ULU4	Homo sapiens	Metazoa	1186	False
Q12374	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	616	False
P38818	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	585	False
Q9VVR2	Drosophila melanogaster	Metazoa	539	False
Q04431	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	385	False
O94355	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	240	False
Q05635	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	350	False
Q45EK2	Caenorhabditis elegans	Metazoa	360	False
Q99278	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	115	False
P87238	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	215	False
Q9BYB4	Homo sapiens	Metazoa	327	False
P92966	Arabidopsis thaliana	Plants	356	False
Q01329	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	785	False
F4J7T2	Arabidopsis thaliana	Plants	1907	False
P36136	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	271	False
Q96IL0	Homo sapiens	Metazoa	206	False
Q9P804	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	548	False
P38826	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	435	False
O95833	Homo sapiens	Metazoa	236	True
Q6PJG6	Homo sapiens	Metazoa	821	False
P19955	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	123	False
P00813	Homo sapiens	Metazoa	363	False
Q8TCY9	Homo sapiens	Metazoa	931	False
Q9ES71	Rattus norvegicus	Metazoa	678	False
A8J785	Chlamydomonas reinhardtii	Plants	209	True
Q921G6	Mus musculus	Metazoa	680	False
Q01543	Homo sapiens	Metazoa	452	False
Q99LY9	Mus musculus	Metazoa	106	False
P32493	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	518	False
Q9Y6X4	Homo sapiens	Metazoa	670	False
F4K8S5	Arabidopsis thaliana	Plants	355	False
P40548	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	159	False
Q9LIK9	Arabidopsis thaliana	Plants	463	False
Q4L180	Homo sapiens	Metazoa	1135	False
Q9Z2F6	Mus musculus	Metazoa	448	False
Q8R400	Mus musculus	Metazoa	80	True
P32338	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	300	False
F4IN23	Arabidopsis thaliana	Plants	321	False
P49842	Homo sapiens	Metazoa	254	False
Q06632	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1357	False
P10734	Drosophila melanogaster	Metazoa	429	False
Q9R0W5	Rattus norvegicus	Metazoa	495	True
F4JCU0	Arabidopsis thaliana	Plants	1007	False
Q39261	Arabidopsis thaliana	Plants	150	False
P39717	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	880	False
A1Z8D0	Drosophila melanogaster	Metazoa	459	False
P47050	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	842	False
Q9VGA4	Drosophila melanogaster	Metazoa	1169	False
H2L0N8	Caenorhabditis elegans	Metazoa	370	False
Q8IVE3	Homo sapiens	Metazoa	1493	False
P16989	Homo sapiens	Metazoa	372	False
P61023	Rattus norvegicus	Metazoa	195	False
Q9UQ35	Homo sapiens	Metazoa	2752	False
Q63425	Rattus norvegicus	Metazoa	1383	False
A0A2R6X6S3	Marchantia polymorpha	Plants	911	False
Q9UTR1	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1018	False
Q9SR43	Arabidopsis thaliana	Plants	329	False
Q9D4W2	Mus musculus	Metazoa	315	False
Q9H3F6	Homo sapiens	Metazoa	313	False
Q4KL25	Mus musculus	Metazoa	219	True
P53803	Homo sapiens	Metazoa	58	False
Q12405	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	387	False
P46970	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1048	False
O74485	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	581	False
P34111	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1160	False
P23610	Homo sapiens	Metazoa	371	False
Q6EMB2	Homo sapiens	Metazoa	1281	False
Q940U6	Arabidopsis thaliana	Plants	316	False
A4D2B0	Homo sapiens	Metazoa	266	False
G5ECG2	Caenorhabditis elegans	Metazoa	467	False
Q9LFQ9	Arabidopsis thaliana	Plants	359	False
Q8SXD4	Drosophila melanogaster	Metazoa	1122	False
Q93ZG9	Arabidopsis thaliana	Plants	477	False
P00918	Homo sapiens	Metazoa	260	False
P16554	Drosophila melanogaster	Metazoa	556	False
D3YN49	Xenopus laevis	Metazoa	316	False
Q9UDR5	Homo sapiens	Metazoa	926	False
P40356	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	397	False
Q9W157	Drosophila melanogaster	Metazoa	971	False
Q9QX75	Rattus norvegicus	Metazoa	687	True
Q8CEG0	Mus musculus	Metazoa	392	True
P24118	Tetrahymena thermophila	Other	462	False
Q86YV9	Homo sapiens	Metazoa	775	False
F4J8G7	Arabidopsis thaliana	Plants	2138	False
Q8VDP4	Mus musculus	Metazoa	922	False
Q23500	Caenorhabditis elegans	Metazoa	887	False
Q9HBM0	Homo sapiens	Metazoa	779	False
W5U2K2	Catharanthus roseus	Plants	289	False
Q8GV05	Arabidopsis thaliana	Plants	106	False
P50110	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	327	True
Q96255	Arabidopsis thaliana	Plants	430	False
P38809	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	366	False
P53251	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	210	False
Q9HCJ1	Homo sapiens	Metazoa	492	True
Q12734	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1121	False
P51808	Homo sapiens	Metazoa	116	False
Q1ZXQ0	Dictyostelium discoideum	Other	1019	False
Q9BSV6	Homo sapiens	Metazoa	310	False
Q7K556	Drosophila melanogaster	Metazoa	475	False
P25856	Arabidopsis thaliana	Plants	396	False
Q9LS02	Arabidopsis thaliana	Plants	253	False
P34164	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	415	False
Q06497	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	328	False
Q9H3J6	Homo sapiens	Metazoa	166	False
Q01892	Homo sapiens	Metazoa	262	False
O70200	Mus musculus	Metazoa	147	False
P36516	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	390	False
Q8IXQ9	Homo sapiens	Metazoa	262	False
Q9C8R8	Arabidopsis thaliana	Plants	711	False
O88441	Mus musculus	Metazoa	263	False
Q9LSQ5	Arabidopsis thaliana	Plants	204	False
Q9SWA6	Arabidopsis thaliana	Plants	432	False
Q9VVA8	Drosophila melanogaster	Metazoa	78	True
Q8BMD2	Mus musculus	Metazoa	852	False
P53142	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	486	False
Q68CP9	Homo sapiens	Metazoa	1835	False
A1ZAK1	Drosophila melanogaster	Metazoa	1007	False
Q94K73	Arabidopsis thaliana	Plants	429	False
P53139	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	140	False
P53854	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	179	False
Q9BY77	Homo sapiens	Metazoa	421	False
