Accession	Organism	Kingdom	Length	Transmembrane_Helix
Q91876	Xenopus laevis	Metazoa	720	False
Q8IZF0	Homo sapiens	Metazoa	1738	False
Q8IU60	Homo sapiens	Metazoa	420	False
O74317	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	113	False
P29344	Spinacia oleracea	Plants	411	False
P42695	Homo sapiens	Metazoa	1498	False
Q9Y5Y3	Homo sapiens	Metazoa	372	False
P49454	Homo sapiens	Metazoa	3114	False
Q709R6	Drosophila melanogaster	Metazoa	399	False
P27793	Capnoides sempervirens	Plants	447	False
Q12223	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	238	False
P62875	Homo sapiens	Metazoa	67	False
P46947	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	266	False
Q6PB70	Mus musculus	Metazoa	1060	False
O14862	Homo sapiens	Metazoa	343	False
Q767K8	Sus scrofa	Metazoa	258	False
P38637	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	319	False
Q96JM3	Homo sapiens	Metazoa	812	False
P04271	Homo sapiens	Metazoa	92	False
Q23973	Drosophila melanogaster	Metazoa	217	False
O74846	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	752	False
P0DW81	Homo sapiens	Metazoa	44	False
B9DGI8	Arabidopsis thaliana	Plants	314	False
Q13426	Homo sapiens	Metazoa	336	False
O15294	Homo sapiens	Metazoa	1046	False
Q05958	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	814	False
Q91ZR5	Mus musculus	Metazoa	686	False
O81242	Arabidopsis thaliana	Plants	355	False
P34077	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	839	False
Q96TA1	Homo sapiens	Metazoa	746	False
Q8NEY3	Homo sapiens	Metazoa	305	False
P36088	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	180	False
Q9UQ84	Homo sapiens	Metazoa	846	False
Q0VDF9	Homo sapiens	Metazoa	509	False
Q9CAI5	Arabidopsis thaliana	Plants	465	False
O59858	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	158	False
Q9ZNT1	Arabidopsis thaliana	Plants	281	True
O95817	Homo sapiens	Metazoa	575	False
Q9LPL4	Arabidopsis thaliana	Plants	360	False
Q8IUR7	Homo sapiens	Metazoa	673	False
Q2M2T7	Bos taurus	Metazoa	167	False
Q12146	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	194	False
Q9W4X9	Drosophila melanogaster	Metazoa	721	False
O45717	Caenorhabditis elegans	Metazoa	293	False
Q9BW91	Homo sapiens	Metazoa	350	False
Q07799	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	665	False
E9P8D2	Saccharomyces cerevisiae	Fungi	229	False
Q9R1M5	Mus musculus	Metazoa	1163	False
Q9UTH3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	775	False
O74443	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	272	False
O43918	Homo sapiens	Metazoa	545	False
Q86B87	Drosophila melanogaster	Metazoa	610	False
Q96QE3	Homo sapiens	Metazoa	1844	False
Q8H0V5	Arabidopsis thaliana	Plants	354	False
P13638	Rattus norvegicus	Metazoa	290	False
P16451	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	410	False
