Accession	Organism	Kingdom	Length	Transmembrane_Helix
Q94BY9	Arabidopsis thaliana	Plants	550	False
Q08GK9	Mullus surmuletus	Metazoa	178	False
Q9SFB0	Arabidopsis thaliana	Plants	526	True
O64517	Arabidopsis thaliana	Plants	418	False
A0A2Z5GDY5	Lotus japonicus	Plants	658	False
P22438	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	575	False
Q06493	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	454	False
A8MR65	Arabidopsis thaliana	Plants	201	False
Q07510	Spinacia oleracea	Plants	405	False
P0C2C1	Rattus norvegicus	Metazoa	160	False
Q02085	Mus musculus	Metazoa	264	False
Q12884	Homo sapiens	Metazoa	760	False
P38909	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	366	False
Q12277	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	265	False
Q62141	Mus musculus	Metazoa	1098	False
P53289	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	263	False
Q9QYK3	Rattus norvegicus	Metazoa	287	False
P38691	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1029	False
Q92186	Homo sapiens	Metazoa	375	False
Q6NPS8	Arabidopsis thaliana	Plants	623	False
O23144	Arabidopsis thaliana	Plants	612	False
P28648	Rattus norvegicus	Metazoa	238	True
P38891	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	393	False
P34802	Arabidopsis thaliana	Plants	371	False
O82230	Arabidopsis thaliana	Plants	182	False
Q9ZSZ8	Arabidopsis thaliana	Plants	330	False
P38242	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	237	True
P42846	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	591	False
C6TA59	Glycine max	Plants	214	False
Q96QE5	Homo sapiens	Metazoa	360	False
Q02721	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	264	False
Q8GXR9	Arabidopsis thaliana	Plants	519	False
P62942	Homo sapiens	Metazoa	108	False
Q09904	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1159	False
Q867X0	Caenorhabditis elegans	Metazoa	781	False
P33203	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	583	False
P28776	Mus musculus	Metazoa	407	False
Q18909	Caenorhabditis elegans	Metazoa	319	False
O77932	Homo sapiens	Metazoa	396	False
Q7YR75	Bos taurus	Metazoa	198	False
Q6NNI3	Arabidopsis thaliana	Plants	190	False
Q9EPB5	Mus musculus	Metazoa	311	False
Q08874	Mus musculus	Metazoa	526	False
C4QWS8	Komagataella phaffii (strain GS115 / ATCC 20864)	Fungi	363	False
P07271	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	859	False
Q24143	Drosophila melanogaster	Metazoa	723	False
Q6Q547	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	58	False
Q91WK7	Mus musculus	Metazoa	299	False
Q96BY6	Homo sapiens	Metazoa	2186	False
Q9VB62	Drosophila melanogaster	Metazoa	609	False
Q62924	Rattus norvegicus	Metazoa	1129	False
Q9R269	Mus musculus	Metazoa	1755	False
P52868	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	283	False
P63002	Mus musculus	Metazoa	197	False
Q9R1X4	Mus musculus	Metazoa	1197	False
P49756	Homo sapiens	Metazoa	843	False
Q07824	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	586	False
O23166	Arabidopsis thaliana	Plants	261	False
P53102	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	219	False
O74547	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	422	False
O94664	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	234	False
O55236	Mus musculus	Metazoa	597	False
Q08215	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	383	False
P26449	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	341	False
Q1XG89	Bombyx mori	Metazoa	1759	False
Q90ZN1	Gallus gallus	Metazoa	177	True
Q8BH07	Mus musculus	Metazoa	226	False
A6H8H2	Mus musculus	Metazoa	1906	False
